time,tug_id,B,C,D,E,F,G,H,M
24000,22,50.70000000000001,50.400000000000006,50.50000000000001,50.70000000000001,48.50000000000001,48.60000000000001,49.60000000000002,51.000000000000014
24000,23,50.90000000000001,50.400000000000006,50.50000000000001,50.70000000000001,50.60000000000001,50.70000000000001,51.40000000000002,45.30000000000002
24000,24,50.90000000000001,48.300000000000004,50.60000000000001,50.80000000000001,50.80000000000001,50.60000000000001,51.800000000000026,51.30000000000002
24000,25,50.50000000000001,50.2,50.50000000000001,48.70000000000001,50.50000000000001,50.60000000000001,49.60000000000002,49.20000000000002
24000,26,50.90000000000001,50.400000000000006,48.50000000000001,50.70000000000001,50.80000000000001,46.50000000000001,49.50000000000002,49.100000000000016
24000,27,50.90000000000001,50.400000000000006,50.50000000000001,50.50000000000001,50.50000000000001,50.60000000000001,45.100000000000016,49.20000000000002
24000,28,48.80000000000001,48.2,50.60000000000001,50.80000000000001,50.70000000000001,50.70000000000001,51.40000000000002,51.40000000000002
24600,0,49.000000000000014,50.300000000000004,50.50000000000001,50.90000000000001,51.000000000000014,50.50000000000001,51.800000000000026,51.50000000000002
24600,1,48.70000000000001,50.400000000000006,50.400000000000006,46.50000000000001,50.80000000000001,50.70000000000001,51.700000000000024,51.60000000000002
24600,2,50.90000000000001,50.400000000000006,50.400000000000006,50.80000000000001,50.70000000000001,48.60000000000001,43.30000000000002,49.30000000000002
24600,3,48.70000000000001,50.2,50.60000000000001,50.70000000000001,50.50000000000001,50.50000000000001,47.20000000000002,51.30000000000002
24600,4,50.90000000000001,46.2,50.400000000000006,48.70000000000001,50.70000000000001,50.70000000000001,51.60000000000002,51.30000000000002
24600,5,50.70000000000001,50.2,48.50000000000001,50.60000000000001,48.70000000000001,50.50000000000001,51.60000000000002,51.40000000000002
24600,6,51.000000000000014,50.400000000000006,50.50000000000001,46.50000000000001,50.90000000000001,50.50000000000001,51.700000000000024,51.30000000000002
24600,7,48.70000000000001,50.1,50.400000000000006,50.80000000000001,50.70000000000001,50.60000000000001,51.40000000000002,49.20000000000002
24600,8,46.80000000000001,50.2,50.50000000000001,50.2,50.70000000000001,50.60000000000001,51.50000000000002,51.30000000000002
24600,9,50.80000000000001,50.2,50.50000000000001,50.80000000000001,46.400000000000006,48.50000000000001,46.90000000000001,51.20000000000002
24600,10,50.60000000000001,50.1,50.50000000000001,48.80000000000001,50.60000000000001,48.300000000000004,49.40000000000002,51.30000000000002
24600,11,51.000000000000014,50.400000000000006,50.60000000000001,50.70000000000001,48.60000000000001,50.50000000000001,51.50000000000002,45.30000000000002
24600,12,51.000000000000014,50.400000000000006,50.60000000000001,50.90000000000001,50.90000000000001,50.60000000000001,47.50000000000002,51.60000000000002
24600,13,50.60000000000001,50.400000000000006,50.50000000000001,50.80000000000001,46.70000000000001,50.50000000000001,51.60000000000002,51.60000000000002
24600,14,48.50000000000001,50.2,48.400000000000006,50.80000000000001,50.70000000000001,50.60000000000001,51.60000000000002,51.100000000000016
24600,15,50.90000000000001,50.400000000000006,50.50000000000001,50.400000000000006,50.80000000000001,50.50000000000001,49.40000000000002,45.000000000000014
24600,16,51.100000000000016,50.400000000000006,48.50000000000001,48.70000000000001,50.80000000000001,50.60000000000001,51.20000000000002,51.40000000000002
24600,17,49.000000000000014,50.400000000000006,46.300000000000004,50.400000000000006,50.70000000000001,50.50000000000001,51.100000000000016,51.30000000000002
24600,18,50.90000000000001,50.400000000000006,50.50000000000001,50.80000000000001,44.50000000000001,50.70000000000001,51.90000000000003,51.50000000000002
24600,19,50.80000000000001,50.400000000000006,50.60000000000001,50.80000000000001,51.000000000000014,48.400000000000006,47.30000000000002,49.30000000000002
24600,20,48.60000000000001,50.2,50.50000000000001,50.70000000000001,50.60000000000001,50.60000000000001,51.60000000000002,49.100000000000016
24600,21,51.100000000000016,50.400000000000006,50.60000000000001,48.60000000000001,51.000000000000014,50.50000000000001,51.700000000000024,51.40000000000002
24600,22,48.70000000000001,50.400000000000006,50.50000000000001,50.70000000000001,48.50000000000001,48.60000000000001,49.700000000000024,51.000000000000014
24600,23,51.000000000000014,50.400000000000006,50.50000000000001,50.70000000000001,50.70000000000001,50.70000000000001,51.50000000000002,45.40000000000002
24600,24,51.000000000000014,48.300000000000004,50.60000000000001,50.80000000000001,50.90000000000001,50.60000000000001,51.90000000000003,51.40000000000002
24600,25,50.60000000000001,50.2,50.50000000000001,48.70000000000001,50.60000000000001,50.60000000000001,49.700000000000024,47.20000000000002
24600,26,50.90000000000001,50.400000000000006,48.50000000000001,50.70000000000001,50.80000000000001,46.50000000000001,49.50000000000002,49.100000000000016
24600,27,51.000000000000014,50.400000000000006,50.50000000000001,50.50000000000001,50.60000000000001,50.60000000000001,45.20000000000002,49.30000000000002
24600,28,48.90000000000001,48.2,50.60000000000001,50.80000000000001,50.80000000000001,50.70000000000001,51.50000000000002,51.50000000000002
25200,0,49.100000000000016,50.300000000000004,50.60000000000001,51.000000000000014,51.000000000000014,50.50000000000001,52.00000000000003,51.700000000000024
25200,1,46.70000000000001,50.400000000000006,50.400000000000006,46.50000000000001,50.80000000000001,50.70000000000001,51.700000000000024,51.700000000000024
25200,2,51.000000000000014,50.400000000000006,50.50000000000001,50.90000000000001,50.70000000000001,48.60000000000001,43.50000000000002,49.50000000000002
25200,3,48.80000000000001,50.2,50.70000000000001,50.80000000000001,50.50000000000001,50.50000000000001,47.40000000000002,51.50000000000002
25200,4,50.90000000000001,46.2,50.400000000000006,48.80000000000001,50.70000000000001,50.70000000000001,51.700000000000024,51.30000000000002
25200,5,50.80000000000001,50.2,46.50000000000001,50.60000000000001,48.70000000000001,50.50000000000001,51.700000000000024,51.50000000000002
25200,6,51.100000000000016,50.400000000000006,50.60000000000001,46.60000000000001,50.90000000000001,50.50000000000001,51.90000000000003,51.50000000000002
25200,7,48.70000000000001,50.1,50.400000000000006,50.80000000000001,50.70000000000001,50.60000000000001,51.40000000000002,49.20000000000002
25200,8,46.90000000000001,50.2,50.60000000000001,50.300000000000004,50.70000000000001,50.60000000000001,51.700000000000024,51.50000000000002
25200,9,50.90000000000001,50.2,50.60000000000001,50.90000000000001,46.400000000000006,48.50000000000001,47.100000000000016,51.40000000000002
25200,10,50.70000000000001,50.1,50.60000000000001,48.90000000000001,50.60000000000001,48.300000000000004,49.60000000000002,51.50000000000002
25200,11,51.100000000000016,50.400000000000006,50.70000000000001,50.80000000000001,48.60000000000001,50.50000000000001,51.700000000000024,45.50000000000002
25200,12,51.100000000000016,50.400000000000006,50.70000000000001,51.000000000000014,50.90000000000001,50.60000000000001,45.60000000000002,51.800000000000026
25200,13,50.70000000000001,50.400000000000006,50.60000000000001,50.90000000000001,46.70000000000001,50.50000000000001,51.800000000000026,51.800000000000026
25200,14,48.50000000000001,50.2,48.400000000000006,50.80000000000001,50.70000000000001,50.60000000000001,51.60000000000002,51.100000000000016
25200,15,50.90000000000001,50.400000000000006,50.50000000000001,50.50000000000001,50.80000000000001,50.50000000000001,49.50000000000002,45.000000000000014
25200,16,51.20000000000002,50.400000000000006,48.60000000000001,48.80000000000001,50.80000000000001,50.60000000000001,51.40000000000002,51.60000000000002
25200,17,49.100000000000016,50.400000000000006,46.400000000000006,50.50000000000001,50.70000000000001,50.50000000000001,51.30000000000002,51.50000000000002
25200,18,51.000000000000014,50.400000000000006,50.60000000000001,50.90000000000001,44.50000000000001,50.70000000000001,52.10000000000003,51.700000000000024
25200,19,50.90000000000001,50.400000000000006,50.60000000000001,50.80000000000001,51.000000000000014,48.400000000000006,45.30000000000002,49.40000000000002
25200,20,48.70000000000001,50.2,50.60000000000001,50.80000000000001,50.60000000000001,50.60000000000001,51.800000000000026,49.30000000000002
25200,21,51.20000000000002,50.400000000000006,50.70000000000001,48.70000000000001,51.000000000000014,50.50000000000001,51.90000000000003,51.60000000000002
25200,22,48.70000000000001,50.400000000000006,50.50000000000001,50.70000000000001,48.50000000000001,48.60000000000001,49.700000000000024,51.000000000000014
25200,23,51.000000000000014,50.400000000000006,50.50000000000001,50.80000000000001,50.70000000000001,50.70000000000001,51.60000000000002,43.40000000000002
25200,24,51.100000000000016,48.300000000000004,50.70000000000001,50.90000000000001,50.90000000000001,50.60000000000001,52.10000000000003,51.60000000000002
25200,25,50.60000000000001,50.2,50.50000000000001,48.70000000000001,50.60000000000001,50.60000000000001,49.700000000000024,47.20000000000002
25200,26,50.90000000000001,50.400000000000006,48.50000000000001,50.70000000000001,50.80000000000001,46.50000000000001,49.50000000000002,49.100000000000016
25200,27,51.100000000000016,50.400000000000006,50.60000000000001,50.50000000000001,50.60000000000001,50.60000000000001,45.30000000000002,47.40000000000002
25200,28,49.000000000000014,48.2,50.70000000000001,48.80000000000001,50.80000000000001,50.70000000000001,51.60000000000002,51.700000000000024
25800,0,49.40000000000002,50.400000000000006,50.70000000000001,51.000000000000014,51.100000000000016,50.50000000000001,52.400000000000034,51.700000000000024
25800,1,46.80000000000001,50.50000000000001,50.50000000000001,46.50000000000001,50.80000000000001,50.70000000000001,51.800000000000026,51.700000000000024
25800,2,51.000000000000014,50.400000000000006,50.50000000000001,50.90000000000001,50.70000000000001,48.60000000000001,41.700000000000024,49.50000000000002
25800,3,49.100000000000016,50.300000000000004,50.80000000000001,50.80000000000001,50.60000000000001,50.50000000000001,47.800000000000026,51.50000000000002
25800,4,51.20000000000002,46.300000000000004,50.50000000000001,48.80000000000001,50.80000000000001,50.70000000000001,52.10000000000003,51.30000000000002
25800,5,50.80000000000001,50.2,46.50000000000001,50.60000000000001,48.70000000000001,50.50000000000001,51.700000000000024,51.50000000000002
25800,6,51.30000000000002,50.400000000000006,48.60000000000001,46.60000000000001,51.000000000000014,50.50000000000001,52.20000000000003,51.50000000000002
25800,7,48.70000000000001,50.1,50.400000000000006,50.80000000000001,50.70000000000001,50.60000000000001,51.40000000000002,49.20000000000002
25800,8,45.000000000000014,50.2,50.60000000000001,50.300000000000004,50.80000000000001,50.60000000000001,52.00000000000003,51.50000000000002
25800,9,51.000000000000014,50.2,50.60000000000001,50.90000000000001,44.400000000000006,48.50000000000001,47.30000000000002,51.40000000000002
25800,10,51.000000000000014,50.2,50.70000000000001,48.90000000000001,50.70000000000001,48.300000000000004,50.00000000000003,51.50000000000002
25800,11,51.40000000000002,50.50000000000001,50.80000000000001,50.80000000000001,48.70000000000001,50.50000000000001,52.10000000000003,45.50000000000002
25800,12,51.100000000000016,50.400000000000006,50.70000000000001,51.000000000000014,50.90000000000001,50.60000000000001,45.60000000000002,51.800000000000026
25800,13,51.000000000000014,50.50000000000001,50.70000000000001,50.90000000000001,46.80000000000001,50.50000000000001,50.10000000000003,51.800000000000026
25800,14,48.50000000000001,50.2,48.400000000000006,50.80000000000001,50.70000000000001,50.60000000000001,51.60000000000002,51.100000000000016
25800,15,51.100000000000016,48.400000000000006,50.60000000000001,50.50000000000001,50.90000000000001,50.50000000000001,49.800000000000026,45.000000000000014
25800,16,49.20000000000002,50.400000000000006,48.60000000000001,48.80000000000001,50.80000000000001,50.60000000000001,51.60000000000002,51.60000000000002
25800,17,49.40000000000002,50.50000000000001,46.50000000000001,50.50000000000001,50.80000000000001,50.50000000000001,51.700000000000024,51.50000000000002
25800,18,51.30000000000002,50.50000000000001,50.70000000000001,50.90000000000001,44.60000000000001,50.70000000000001,52.500000000000036,51.700000000000024
25800,19,50.90000000000001,50.400000000000006,50.60000000000001,50.80000000000001,51.000000000000014,48.400000000000006,45.30000000000002,49.40000000000002
25800,20,49.000000000000014,50.300000000000004,50.70000000000001,50.80000000000001,50.70000000000001,50.60000000000001,52.20000000000003,49.30000000000002
25800,21,51.20000000000002,50.400000000000006,50.70000000000001,48.70000000000001,51.000000000000014,50.50000000000001,49.90000000000003,51.60000000000002
25800,22,48.70000000000001,50.400000000000006,50.50000000000001,50.70000000000001,48.50000000000001,48.60000000000001,49.700000000000024,51.000000000000014
25800,23,51.30000000000002,50.50000000000001,50.60000000000001,50.80000000000001,50.80000000000001,50.70000000000001,52.00000000000003,43.40000000000002
25800,24,49.30000000000002,48.400000000000006,50.80000000000001,50.90000000000001,51.000000000000014,50.60000000000001,52.400000000000034,51.60000000000002
25800,25,50.80000000000001,50.300000000000004,50.60000000000001,48.70000000000001,50.70000000000001,50.60000000000001,49.90000000000003,47.20000000000002
25800,26,51.000000000000014,50.400000000000006,48.50000000000001,50.70000000000001,50.90000000000001,46.50000000000001,47.700000000000024,49.100000000000016
25800,27,51.100000000000016,50.400000000000006,50.60000000000001,50.50000000000001,50.60000000000001,50.60000000000001,45.30000000000002,47.40000000000002
25800,28,49.000000000000014,48.2,50.70000000000001,48.80000000000001,50.80000000000001,50.70000000000001,51.60000000000002,51.700000000000024
26400,0,49.60000000000002,50.400000000000006,50.70000000000001,51.000000000000014,51.100000000000016,50.60000000000001,52.400000000000034,51.700000000000024
26400,1,44.90000000000001,50.50000000000001,50.50000000000001,46.50000000000001,50.80000000000001,50.70000000000001,51.800000000000026,51.700000000000024
26400,2,51.20000000000002,50.400000000000006,50.50000000000001,50.90000000000001,50.70000000000001,48.70000000000001,41.700000000000024,49.50000000000002
